time,Q,s,T
2013-03-04,-0.7645549,0.0,0.0
2013-03-05,-0.3964359,0.0,0.0
2013-03-06,-0.6512875,0.0,0.0
2013-03-07,-0.4247527,0.0,0.0
2013-03-08,-0.6512875,0.0,0.0
2013-03-09,-0.6512875,0.0,0.0
2013-03-10,-0.7928717,0.0,0.0
2013-03-11,-0.5946538,0.0,0.0
2013-03-12,-0.3114853,0.0,0.0
2013-03-13,-0.2265348,0.0,0.0
2013-03-14,-0.2265348,0.0,0.0
2013-03-15,-0.3114853,0.0,0.0
2013-03-16,-0.2265348,0.0,0.0
2013-03-17,-0.4530695,0.0,0.0
2013-03-18,-0.1699011,0.0,0.0
2013-03-19,0.0,0.0,0.0
2013-03-20,0.0,0.0,0.0
2013-03-21,0.0,0.0,0.0
2013-03-22,0.0,0.0,0.0
2013-03-23,0.0,0.0,0.0
2013-03-24,0.0,0.0,0.0
2013-03-25,0.0,0.0,0.0
2013-03-26,0.0,0.0,0.0
2013-03-27,0.0,0.0,0.0
2013-03-28,-0.368119,0.0,0.0
2013-03-29,0.0,0.0,0.0
2013-03-30,0.0,0.0,0.0
2013-03-31,0.0,0.0,0.0
2013-04-01,-0.1982179,0.0,0.0
2013-04-02,0.0,0.0,0.0
2013-04-03,-0.1982179,0.0,0.0
2013-04-04,-0.1132674,0.0,0.0
2013-04-05,-0.1982179,0.0,0.0
2013-04-06,-0.2548516,0.0,0.0
2013-04-07,-0.5097032,0.0,0.0
2013-04-08,-0.1982179,0.0,0.0
2013-04-09,-0.3964359,0.0,0.0
2013-04-10,-0.8211886,0.0,0.0
2013-04-11,-0.6512875,0.0,0.0
2013-04-12,-0.5946538,0.0,0.0
2013-04-13,-0.9344559,0.0,0.0
2013-04-14,-0.8211886,0.0,0.0
2013-04-15,-0.8778222,0.0,0.0
2013-04-16,-0.9910896,0.0,0.0
2013-04-17,-0.9344559,0.0,0.0
2013-04-18,-1.444159,0.0,0.0
2013-04-19,-1.557427,0.0,0.0
2013-04-20,-1.585743,0.0,0.0
2013-04-21,-1.755644,0.0,0.0
2013-04-22,-1.755644,0.0,0.0
2013-04-23,-1.359209,0.0,0.0
2013-04-24,-2.038813,0.0,0.0
2013-04-25,-1.982179,0.0,0.0
2013-04-26,-1.840595,0.0,0.0
2013-04-27,-2.208714,0.0,0.0
2013-04-28,-2.180397,0.0,0.0
2013-04-29,-2.350298,0.0,0.0
2013-04-30,-2.350298,0.0,0.0
2013-05-01,-2.491883,0.0,0.0
2013-05-02,-2.661784,0.0,0.0
2013-05-03,-3.313071,0.0,0.0
2013-05-04,-2.718417,0.0,0.0
2013-05-05,-2.378615,0.0,0.0
2013-05-06,-2.576833,0.0,0.0
2013-05-07,-2.378615,0.0,0.0
2013-05-08,-2.378615,0.0,0.0
2013-05-09,-2.378615,0.0,0.0
2013-05-10,-2.775051,0.0,0.0
2013-05-11,-2.860002,0.0,0.0
2013-05-12,-3.086536,0.0,0.0
2013-05-13,-3.114853,0.0,0.0
2013-05-14,-2.803368,0.0,0.0
2013-05-15,-2.746734,0.0,0.0
2013-05-16,-2.60515,0.0,0.0
2013-05-17,-2.916635,0.0,0.0
2013-05-18,-3.171487,0.0,0.0
2013-05-19,-2.916635,0.0,0.0
2013-05-20,-3.14317,0.0,0.0
2013-05-21,-3.426338,0.0,0.0
2013-05-22,-3.171487,0.0,0.0
2013-05-23,-3.171487,0.0,0.0
2013-05-24,-2.973269,0.0,0.0
2013-05-25,-3.256437,0.0,0.0
2013-05-26,-3.001586,0.0,0.0
2013-05-27,-2.944952,0.0,0.0
2013-05-28,-2.831685,0.0,0.0
2013-05-29,-3.058219,0.0,0.0
2013-05-30,-3.086536,0.0,0.0
2013-05-31,-3.14317,0.0,0.0
2013-06-01,-3.199804,0.0,0.0
2013-06-02,-3.058219,0.0,0.0
2013-06-03,-3.171487,0.0,0.0
2013-06-04,-3.284754,0.0,0.0
2013-06-05,-3.398022,0.0,0.0
2013-06-06,-3.086536,0.0,0.0
2013-06-07,-3.058219,0.0,0.0
2013-06-08,-3.086536,0.0,0.0
2013-06-09,-3.14317,0.0,0.0
2013-06-10,-2.803368,0.0,0.0
2013-06-11,-3.029903,0.0,0.0
2013-06-12,-2.916635,0.0,0.0
2013-06-13,-3.284754,0.0,0.0
2013-06-14,-3.398022,0.0,0.0
2013-06-15,-3.709507,0.0,0.0
2013-06-16,-4.530695,0.0,0.0
2013-06-17,-3.058219,0.0,0.0
2013-06-18,-3.029903,0.0,0.0
2013-06-19,-3.114853,0.0,0.0
2013-06-20,-3.369705,0.0,0.0
2013-06-21,-3.114853,0.0,0.0
2013-06-22,-3.228121,0.0,0.0
2013-06-23,-2.888318,0.0,0.0
2013-06-24,-2.973269,0.0,0.0
2013-06-25,-2.208714,0.0,0.0
2013-06-26,-2.548516,0.0,0.0
2013-06-27,-2.775051,0.0,0.0
2013-06-28,-3.256437,0.0,0.0
2013-06-29,-3.001586,0.0,0.0
2013-06-30,-3.029903,0.0,0.0
2013-07-01,-2.888318,0.0,0.0
2013-07-02,-2.718417,0.0,0.0
2013-07-03,-2.973269,0.0,0.0
2013-07-04,-2.944952,0.0,0.0
2013-07-05,-3.114853,0.0,0.0
2013-07-06,-2.916635,0.0,0.0
2013-07-07,-2.860002,0.0,0.0
2013-07-08,-2.746734,0.0,0.0
2013-07-09,-2.746734,0.0,0.0
2013-07-10,-2.944952,0.0,0.0
2013-07-11,-2.237031,0.0,0.0
2013-07-12,-2.888318,0.0,0.0
2013-07-13,-2.718417,0.0,0.0
2013-07-14,-2.803368,0.0,0.0
2013-07-15,-2.718417,0.0,0.0
2013-07-16,-2.6901,0.0,0.0
2013-07-17,-2.916635,0.0,0.0
2013-07-18,-2.944952,0.0,0.0
2013-07-19,-2.973269,0.0,0.0
2013-07-20,-3.228121,0.0,0.0
2013-07-21,-3.256437,0.0,0.0
2013-07-22,-2.803368,0.0,0.0
2013-07-23,-2.888318,0.0,0.0
2013-07-24,-2.944952,0.0,0.0
2013-07-25,-3.171487,0.0,0.0
2013-07-26,-3.228121,0.0,0.0
2013-07-27,-3.228121,0.0,0.0
2013-07-28,-3.086536,0.0,0.0
2013-07-29,-3.001586,0.0,0.0
2013-07-30,-2.775051,0.0,0.0
2013-07-31,-2.831685,0.0,0.0
2013-08-01,-3.14317,0.0,0.0
2013-08-02,-3.171487,0.0,0.0
2013-08-03,-3.001586,0.0,0.0
2013-08-04,-2.944952,0.0,0.0
2013-08-05,-3.001586,0.0,0.0
2013-08-06,-2.746734,0.0,0.0
2013-08-07,-2.60515,0.0,0.0
2013-08-08,-3.14317,0.0,0.0
2013-08-09,-3.14317,0.0,0.0
2013-08-10,-3.058219,0.0,0.0
2013-08-11,-2.944952,0.0,0.0
2013-08-12,-2.803368,0.0,0.0
2013-08-13,-2.888318,0.0,0.0
2013-08-14,-2.888318,0.0,0.0
2013-08-15,-3.199804,0.0,0.0
2013-08-16,-3.114853,0.0,0.0
2013-08-17,-3.029903,0.0,0.0
2013-08-18,-3.086536,0.0,0.0
2013-08-19,-3.086536,0.0,0.0
2013-08-20,-2.860002,0.0,0.0
2013-08-21,-2.916635,0.0,0.0
2013-08-22,-2.973269,0.0,0.0
2013-08-23,-3.029903,0.0,0.0
2013-08-24,-3.001586,0.0,0.0
2013-08-25,-2.888318,0.0,0.0
2013-08-26,-2.860002,0.0,0.0
2013-08-27,-2.520199,0.0,0.0
2013-08-28,-2.491883,0.0,0.0
2013-08-29,-3.171487,0.0,0.0
2013-08-30,-3.114853,0.0,0.0
2013-08-31,-3.199804,0.0,0.0
2013-09-01,-3.313071,0.0,0.0
2013-09-02,-3.228121,0.0,0.0
2013-09-03,-2.860002,0.0,0.0
2013-09-04,-2.803368,0.0,0.0
2013-09-05,-3.001586,0.0,0.0
2013-09-06,-3.001586,0.0,0.0
2013-09-07,-3.029903,0.0,0.0
2013-09-08,-2.916635,0.0,0.0
2013-09-09,-2.775051,0.0,0.0
2013-09-10,-2.916635,0.0,0.0
2013-09-11,-2.916635,0.0,0.0
2013-09-12,-2.916635,0.0,0.0
2013-09-13,-2.860002,0.0,0.0
2013-09-14,-2.491883,0.0,0.0
2013-09-15,-2.406932,0.0,0.0
2013-09-16,-2.491883,0.0,0.0
2013-09-17,-2.463566,0.0,0.0
2013-09-18,-2.718417,0.0,0.0
2013-09-19,-2.803368,0.0,0.0
2013-09-20,-2.775051,0.0,0.0
2013-09-21,-2.350298,0.0,0.0
2013-09-22,-2.06713,0.0,0.0
2013-09-23,-2.123763,0.0,0.0
2013-09-24,-2.095447,0.0,0.0
2013-09-25,-2.208714,0.0,0.0
2013-09-26,-2.265348,0.0,0.0
2013-09-27,-2.491883,0.0,0.0
2013-09-28,-2.548516,0.0,0.0
2013-09-29,-2.6901,0.0,0.0
2013-09-30,-2.265348,0.0,0.0
2013-10-01,-2.520199,0.0,0.0
2013-10-02,-2.293665,0.0,0.0
2013-10-03,-2.378615,0.0,0.0
2013-10-04,-2.576833,0.0,0.0
2013-10-05,-2.265348,0.0,0.0
2013-10-06,-2.576833,0.0,0.0
2013-10-07,-2.576833,0.0,0.0
2013-10-08,-2.860002,0.0,0.0
2013-10-09,-2.718417,0.0,0.0
2013-10-10,-2.803368,0.0,0.0
2013-10-11,-2.208714,0.0,0.0
2013-10-12,-2.321981,0.0,0.0
2013-10-13,-2.378615,0.0,0.0
2013-10-14,-2.60515,0.0,0.0
2013-10-15,-2.775051,0.0,0.0
2013-10-16,-2.944952,0.0,0.0
2013-10-17,-3.086536,0.0,0.0
2013-10-18,-3.482972,0.0,0.0
2013-10-19,-3.256437,0.0,0.0
2013-10-20,-3.482972,0.0,0.0
2013-10-21,-3.369705,0.0,0.0
2013-10-22,-3.313071,0.0,0.0
2013-10-23,-3.14317,0.0,0.0
2013-10-24,-2.916635,0.0,0.0
2013-10-25,-3.029903,0.0,0.0
2013-10-26,-3.001586,0.0,0.0
2013-10-27,-2.831685,0.0,0.0
2013-10-28,-2.860002,0.0,0.0
2013-10-29,-1.274258,0.0,0.0
2013-10-30,-2.520199,0.0,0.0
2013-10-31,-2.321981,0.0,0.0
2013-11-01,-2.123763,0.0,0.0
2013-11-02,-0.9344559,0.0,0.0
2013-11-03,-1.245941,0.0,0.0
2013-11-04,-1.61406,0.0,0.0
2013-11-05,-1.755644,0.0,0.0
2013-11-06,-2.010496,0.0,0.0
2013-11-07,-1.982179,0.0,0.0
2013-11-08,-2.15208,0.0,0.0
2013-11-09,-2.06713,0.0,0.0
2013-11-10,-2.095447,0.0,0.0
2013-11-11,-2.06713,0.0,0.0
2013-11-12,-2.038813,0.0,0.0
2013-11-13,-2.038813,0.0,0.0
2013-11-14,-1.699011,0.0,0.0
2013-11-15,-2.06713,0.0,0.0
2013-11-16,-1.868912,0.0,0.0
2013-11-17,-2.06713,0.0,0.0
2013-11-18,-2.208714,0.0,0.0
2013-11-19,-1.897229,0.0,0.0
2013-11-20,-1.897229,0.0,0.0
2013-11-21,-1.557427,0.0,0.0
2013-11-22,-1.925546,0.0,0.0
2013-11-23,-1.642377,0.0,0.0
2013-11-24,-1.642377,0.0,0.0
2013-11-25,-1.840595,0.0,0.0
2013-11-26,-1.670694,0.0,0.0
2013-11-27,-1.699011,0.0,0.0
2013-11-28,-1.783961,0.0,0.0
2013-11-29,-1.783961,0.0,0.0
2013-11-30,-1.982179,0.0,0.0
2013-12-01,-1.953862,0.0,0.0
2013-12-02,-1.868912,0.0,0.0
2013-12-03,-1.444159,0.0,0.0
2013-12-04,-1.302575,0.0,0.0
2013-12-05,-1.330892,0.0,0.0
2013-12-06,-1.642377,0.0,0.0
2013-12-07,-1.670694,0.0,0.0
2013-12-08,-1.699011,0.0,0.0
2013-12-09,-1.783961,0.0,0.0
2013-12-10,-1.783961,0.0,0.0
2013-12-11,-1.52911,0.0,0.0
2013-12-12,-1.444159,0.0,0.0
2013-12-13,-1.500793,0.0,0.0
2013-12-14,-1.755644,0.0,0.0
2013-12-15,-1.840595,0.0,0.0
2013-12-16,-1.557427,0.0,0.0
2013-12-17,-1.61406,0.0,0.0
2013-12-18,-1.61406,0.0,0.0
2013-12-19,-1.330892,0.0,0.0
2013-12-20,-1.500793,0.0,0.0
2013-12-21,-1.783961,0.0,0.0
2013-12-22,-1.61406,0.0,0.0
2013-12-23,-1.52911,0.0,0.0
2013-12-24,-1.274258,0.0,0.0
2013-12-25,-1.330892,0.0,0.0
2013-12-26,-1.52911,0.0,0.0
2013-12-27,-1.585743,0.0,0.0
2013-12-28,-1.585743,0.0,0.0
2013-12-29,-1.840595,0.0,0.0
2013-12-30,-1.585743,0.0,0.0
2013-12-31,-1.585743,0.0,0.0
2014-01-01,-1.415842,0.0,0.0
2014-01-02,-1.557427,0.0,0.0
2014-01-03,-1.585743,0.0,0.0
2014-01-04,-1.61406,0.0,0.0
2014-01-05,-1.585743,0.0,0.0
2014-01-06,-1.557427,0.0,0.0
2014-01-07,-1.727328,0.0,0.0
2014-01-08,-1.61406,0.0,0.0
2014-01-09,-1.812278,0.0,0.0
2014-01-10,-1.897229,0.0,0.0
2014-01-11,-1.472476,0.0,0.0
2014-01-12,-1.52911,0.0,0.0
2014-01-13,-1.783961,0.0,0.0
2014-01-14,-1.61406,0.0,0.0
2014-01-15,-1.812278,0.0,0.0
2014-01-16,-1.699011,0.0,0.0
2014-01-17,-2.010496,0.0,0.0
2014-01-18,-1.868912,0.0,0.0
2014-01-19,-1.925546,0.0,0.0
2014-01-20,-1.699011,0.0,0.0
2014-01-21,-1.699011,0.0,0.0
2014-01-22,-1.840595,0.0,0.0
2014-01-23,-1.812278,0.0,0.0
2014-01-24,-1.415842,0.0,0.0
2014-01-25,-2.180397,0.0,0.0
2014-01-26,-1.783961,0.0,0.0
2014-01-27,-2.06713,0.0,0.0
2014-01-28,-1.925546,0.0,0.0
2014-01-29,-1.868912,0.0,0.0
2014-01-30,-1.642377,0.0,0.0
2014-01-31,-1.217624,0.0,0.0
2014-02-01,-0.5946538,0.0,0.0
2014-02-02,-0.6229706,0.0,0.0
2014-02-03,-0.6796043,0.0,0.0
2014-02-04,-1.047723,0.0,0.0
2014-02-05,-1.160991,0.0,0.0
2014-02-06,-1.160991,0.0,0.0
2014-02-07,-0.9344559,0.0,0.0
2014-02-08,-0.7079212,0.0,0.0
2014-02-09,-0.7079212,0.0,0.0
2014-02-10,-0.2265348,0.0,0.0
2014-02-11,-0.3398022,0.0,0.0
2014-02-12,-0.368119,0.0,0.0
2014-02-13,-0.4813864,0.0,0.0
2014-02-14,-0.4247527,0.0,0.0
2014-02-15,-0.4247527,0.0,0.0
2014-02-16,-0.5663369,0.0,0.0
2014-02-17,-0.3114853,0.0,0.0
2014-02-18,-0.4247527,0.0,0.0
2014-02-19,-0.5663369,0.0,0.0
2014-02-20,-0.7079212,0.0,0.0
2014-02-21,-0.5097032,0.0,0.0
2014-02-22,-0.6512875,0.0,0.0
2014-02-23,-0.5380201,0.0,0.0
2014-02-24,-0.4530695,0.0,0.0
2014-02-25,-0.6796043,0.0,0.0
2014-02-26,-0.5097032,0.0,0.0
2014-02-27,-0.5380201,0.0,0.0
2014-02-28,-0.3964359,0.0,0.0
2014-03-01,-0.4247527,0.0,0.0
2014-03-02,-0.5380201,0.0,0.0
2014-03-03,-0.4813864,0.0,0.0
2014-03-04,-0.3964359,0.0,0.0
2014-03-05,-0.4247527,0.0,0.0
2014-03-06,-0.5663369,0.0,0.0
2014-03-07,-0.3964359,0.0,0.0
2014-03-08,-0.4813864,0.0,0.0
2014-03-09,-0.5663369,0.0,0.0
2014-03-10,-0.5380201,0.0,0.0
2014-03-11,-0.5946538,0.0,0.0
2014-03-12,-0.5663369,0.0,0.0
2014-03-13,-0.6512875,0.0,0.0
2014-03-14,-0.6229706,0.0,0.0
2014-03-15,-0.3964359,0.0,0.0
2014-03-16,-0.8211886,0.0,0.0
2014-03-17,-0.8211886,0.0,0.0
2014-03-18,-0.8211886,0.0,0.0
2014-03-19,-0.8495054,0.0,0.0
2014-03-20,-0.6796043,0.0,0.0
2014-03-21,-1.755644,0.0,0.0
2014-03-22,-0.8778222,0.0,0.0
2014-03-23,-0.9910896,0.0,0.0
2014-03-24,-0.3114853,0.0,0.0
2014-03-25,0.0,0.0,0.0
2014-03-26,-0.02831685,0.0,0.0
2014-03-27,0.0,0.0,0.0
2014-03-28,-0.05663369,0.0,0.0
2014-03-29,-0.1699011,0.0,0.0
2014-03-30,0.0,0.0,0.0
2014-03-31,-0.3964359,0.0,0.0
2014-04-01,-0.736238,0.0,0.0
2014-04-02,-0.9910896,0.0,0.0
2014-04-03,-1.019406,0.0,0.0
2014-04-04,-1.245941,0.0,0.0
2014-04-05,-1.359209,0.0,0.0
2014-04-06,-1.302575,0.0,0.0
2014-04-07,-1.359209,0.0,0.0
2014-04-08,-1.500793,0.0,0.0
2014-04-09,-1.840595,0.0,0.0
2014-04-10,-1.387525,0.0,0.0
2014-04-11,-1.670694,0.0,0.0
2014-04-12,-1.557427,0.0,0.0
2014-04-13,-1.444159,0.0,0.0
2014-04-14,-1.585743,0.0,0.0
2014-04-15,-1.61406,0.0,0.0
2014-04-16,-1.670694,0.0,0.0
2014-04-17,-1.783961,0.0,0.0
2014-04-18,-0.9627728,0.0,0.0
2014-04-19,-1.61406,0.0,0.0
2014-04-20,-1.61406,0.0,0.0
2014-04-21,-1.868912,0.0,0.0
2014-04-22,-2.010496,0.0,0.0
2014-04-23,-2.15208,0.0,0.0
2014-04-24,-2.406932,0.0,0.0
2014-04-25,-1.812278,0.0,0.0
2014-04-26,-2.06713,0.0,0.0
2014-04-27,-1.982179,0.0,0.0
2014-04-28,-2.237031,0.0,0.0
2014-04-29,-2.265348,0.0,0.0
2014-04-30,-2.350298,0.0,0.0
2014-05-01,-2.548516,0.0,0.0
2014-05-02,-2.973269,0.0,0.0
2014-05-03,-2.916635,0.0,0.0
2014-05-04,-2.576833,0.0,0.0
2014-05-05,-2.916635,0.0,0.0
2014-05-06,-2.775051,0.0,0.0
2014-05-07,-2.718417,0.0,0.0
2014-05-08,-3.058219,0.0,0.0
2014-05-09,-2.237031,0.0,0.0
2014-05-10,-2.803368,0.0,0.0
2014-05-11,-2.916635,0.0,0.0
2014-05-12,-2.888318,0.0,0.0
2014-05-13,-3.171487,0.0,0.0
2014-05-14,-3.256437,0.0,0.0
2014-05-15,-3.511289,0.0,0.0
2014-05-16,-3.624556,0.0,0.0
2014-05-17,-2.831685,0.0,0.0
2014-05-18,-3.482972,0.0,0.0
2014-05-19,-3.567923,0.0,0.0
2014-05-20,-2.718417,0.0,0.0
2014-05-21,-2.435249,0.0,0.0
2014-05-22,-1.699011,0.0,0.0
2014-05-23,-3.511289,0.0,0.0
2014-05-24,-3.567923,0.0,0.0
2014-05-25,-3.086536,0.0,0.0
2014-05-26,-3.822774,0.0,0.0
2014-05-27,-2.860002,0.0,0.0
2014-05-28,-2.831685,0.0,0.0
2014-05-29,-3.398022,0.0,0.0
2014-05-30,-4.049309,0.0,0.0
2014-05-31,-3.709507,0.0,0.0
2014-06-01,-3.14317,0.0,0.0
2014-06-02,-3.737824,0.0,0.0
2014-06-03,-3.652873,0.0,0.0
2014-06-04,-3.539606,0.0,0.0
2014-06-05,-3.766141,0.0,0.0
2014-06-06,-2.378615,0.0,0.0
2014-06-07,-1.953862,0.0,0.0
2014-06-08,-1.982179,0.0,0.0
2014-06-09,-1.982179,0.0,0.0
2014-06-10,-2.123763,0.0,0.0
2014-06-11,-1.670694,0.0,0.0
2014-06-12,-1.982179,0.0,0.0
2014-06-13,-2.010496,0.0,0.0
2014-06-14,-1.982179,0.0,0.0
2014-06-15,-1.982179,0.0,0.0
2014-06-16,-1.868912,0.0,0.0
2014-06-17,-1.953862,0.0,0.0
2014-06-18,-1.953862,0.0,0.0
2014-06-19,-2.123763,0.0,0.0
2014-06-20,-2.180397,0.0,0.0
2014-06-21,-2.293665,0.0,0.0
2014-06-22,-2.095447,0.0,0.0
2014-06-23,-2.265348,0.0,0.0
2014-06-24,-2.038813,0.0,0.0
2014-06-25,-2.123763,0.0,0.0
2014-06-26,-2.208714,0.0,0.0
2014-06-27,-2.293665,0.0,0.0
2014-06-28,-2.208714,0.0,0.0
2014-06-29,-1.755644,0.0,0.0
2014-06-30,-1.189308,0.0,0.0
2014-07-01,-1.52911,0.0,0.0
2014-07-02,-1.359209,0.0,0.0
2014-07-03,-1.642377,0.0,0.0
2014-07-04,-1.925546,0.0,0.0
2014-07-05,-1.812278,0.0,0.0
2014-07-06,-1.670694,0.0,0.0
2014-07-07,-1.444159,0.0,0.0
2014-07-08,-2.010496,0.0,0.0
2014-07-09,-1.585743,0.0,0.0
2014-07-10,-1.925546,0.0,0.0
2014-07-11,-1.812278,0.0,0.0
2014-07-12,-2.038813,0.0,0.0
2014-07-13,-1.840595,0.0,0.0
2014-07-14,-2.038813,0.0,0.0
2014-07-15,-1.755644,0.0,0.0
2014-07-16,-2.06713,0.0,0.0
2014-07-17,-1.812278,0.0,0.0
2014-07-18,-1.982179,0.0,0.0
2014-07-19,-1.925546,0.0,0.0
2014-07-20,-1.670694,0.0,0.0
2014-07-21,-1.953862,0.0,0.0
2014-07-22,-2.010496,0.0,0.0
2014-07-23,-1.699011,0.0,0.0
2014-07-24,-1.897229,0.0,0.0
2014-07-25,-2.180397,0.0,0.0
2014-07-26,-2.123763,0.0,0.0
2014-07-27,-1.982179,0.0,0.0
2014-07-28,-2.038813,0.0,0.0
2014-07-29,-1.982179,0.0,0.0
2014-07-30,-2.010496,0.0,0.0
2014-07-31,-1.897229,0.0,0.0
2014-08-01,-1.982179,0.0,0.0
2014-08-02,-1.897229,0.0,0.0
2014-08-03,-1.897229,0.0,0.0
2014-08-04,-2.06713,0.0,0.0
2014-08-05,-1.868912,0.0,0.0
2014-08-06,-1.868912,0.0,0.0
2014-08-07,-1.783961,0.0,0.0
2014-08-08,-2.038813,0.0,0.0
2014-08-09,-1.953862,0.0,0.0
2014-08-10,-1.642377,0.0,0.0
2014-08-11,-1.755644,0.0,0.0
2014-08-12,-1.868912,0.0,0.0
2014-08-13,-2.180397,0.0,0.0
2014-08-14,-1.953862,0.0,0.0
2014-08-15,-2.123763,0.0,0.0
2014-08-16,-2.123763,0.0,0.0
2014-08-17,-1.840595,0.0,0.0
2014-08-18,-2.095447,0.0,0.0
2014-08-19,-2.06713,0.0,0.0
2014-08-20,-2.06713,0.0,0.0
2014-08-21,-2.010496,0.0,0.0
2014-08-22,-2.06713,0.0,0.0
2014-08-23,-2.293665,0.0,0.0
2014-08-24,-2.406932,0.0,0.0
2014-08-25,-1.897229,0.0,0.0
2014-08-26,-1.783961,0.0,0.0
2014-08-27,-1.812278,0.0,0.0
2014-08-28,-1.61406,0.0,0.0
2014-08-29,-1.245941,0.0,0.0
2014-08-30,-1.189308,0.0,0.0
2014-08-31,-1.217624,0.0,0.0
2014-09-01,-1.160991,0.0,0.0
2014-09-02,-1.189308,0.0,0.0
2014-09-03,-1.189308,0.0,0.0
2014-09-04,-1.160991,0.0,0.0
2014-09-05,-1.189308,0.0,0.0
2014-09-06,-1.189308,0.0,0.0
2014-09-07,-1.245941,0.0,0.0
2014-09-08,-1.189308,0.0,0.0
2014-09-09,-1.330892,0.0,0.0
2014-09-10,-1.330892,0.0,0.0
2014-09-11,-0.736238,0.0,0.0
2014-09-12,-0.9627728,0.0,0.0
2014-09-13,-1.415842,0.0,0.0
2014-09-14,-1.387525,0.0,0.0
2014-09-15,-1.274258,0.0,0.0
2014-09-16,-1.302575,0.0,0.0
2014-09-17,-1.500793,0.0,0.0
2014-09-18,-1.670694,0.0,0.0
2014-09-19,-1.61406,0.0,0.0
2014-09-20,-1.189308,0.0,0.0
2014-09-21,-1.047723,0.0,0.0
2014-09-22,-1.189308,0.0,0.0
2014-09-23,-1.160991,0.0,0.0
2014-09-24,-1.160991,0.0,0.0
2014-09-25,-1.07604,0.0,0.0
2014-09-26,-1.07604,0.0,0.0
2014-09-27,-1.047723,0.0,0.0
2014-09-28,-1.07604,0.0,0.0
2014-09-29,-1.132674,0.0,0.0
2014-09-30,-1.387525,0.0,0.0
2014-10-01,-1.104357,0.0,0.0
2014-10-02,-1.415842,0.0,0.0
2014-10-03,-1.585743,0.0,0.0
2014-10-04,-1.302575,0.0,0.0
2014-10-05,-1.019406,0.0,0.0
2014-10-06,-1.189308,0.0,0.0
2014-10-07,-1.132674,0.0,0.0
2014-10-08,-1.104357,0.0,0.0
2014-10-09,-1.104357,0.0,0.0
2014-10-10,-1.189308,0.0,0.0
2014-10-11,-1.132674,0.0,0.0
2014-10-12,-1.132674,0.0,0.0
2014-10-13,-1.500793,0.0,0.0
2014-10-14,-1.61406,0.0,0.0
2014-10-15,-1.557427,0.0,0.0
2014-10-16,-1.245941,0.0,0.0
2014-10-17,-0.9910896,0.0,0.0
2014-10-18,-1.557427,0.0,0.0
2014-10-19,-2.123763,0.0,0.0
2014-10-20,-1.812278,0.0,0.0
2014-10-21,-2.095447,0.0,0.0
2014-10-22,-2.15208,0.0,0.0
2014-10-23,-1.783961,0.0,0.0
2014-10-24,-1.783961,0.0,0.0
2014-10-25,-1.812278,0.0,0.0
2014-10-26,-1.189308,0.0,0.0
2014-10-27,-0.8778222,0.0,0.0
2014-10-28,-0.9627728,0.0,0.0
2014-10-29,-1.047723,0.0,0.0
2014-10-30,-1.047723,0.0,0.0
2014-10-31,-1.330892,0.0,0.0
2014-11-01,-1.359209,0.0,0.0
2014-11-02,-1.07604,0.0,0.0
2014-11-03,-0.7928717,0.0,0.0
2014-11-04,-0.6229706,0.0,0.0
2014-11-05,-0.6512875,0.0,0.0
2014-11-06,-0.2548516,0.0,0.0
2014-11-07,-0.3964359,0.0,0.0
2014-11-08,-0.3398022,0.0,0.0
2014-11-09,-0.2548516,0.0,0.0
2014-11-10,-0.1982179,0.0,0.0
2014-11-11,-0.1982179,0.0,0.0
2014-11-12,-0.1699011,0.0,0.0
2014-11-13,-0.3398022,0.0,0.0
2014-11-14,-0.6229706,0.0,0.0
2014-11-15,-0.5946538,0.0,0.0
2014-11-16,-0.8211886,0.0,0.0
2014-11-17,-0.9061391,0.0,0.0
2014-11-18,-0.7928717,0.0,0.0
2014-11-19,-1.132674,0.0,0.0
2014-11-20,-1.104357,0.0,0.0
2014-11-21,-0.5380201,0.0,0.0
2014-11-22,-0.3964359,0.0,0.0
2014-11-23,-0.5946538,0.0,0.0
2014-11-24,-0.4247527,0.0,0.0
2014-11-25,-0.5097032,0.0,0.0
2014-11-26,-0.5097032,0.0,0.0
2014-11-27,-0.3964359,0.0,0.0
2014-11-28,-0.4813864,0.0,0.0
2014-11-29,-0.5097032,0.0,0.0
2014-11-30,-0.3964359,0.0,0.0
2014-12-01,-0.4247527,0.0,0.0
2014-12-02,-0.8495054,0.0,0.0
2014-12-03,-0.6512875,0.0,0.0
2014-12-04,-0.5663369,0.0,0.0
2014-12-05,0.0,0.0,0.0
2014-12-06,0.0,0.0,0.0
2014-12-07,-0.2548516,0.0,0.0
2014-12-08,0.0,0.0,0.0
2014-12-09,0.0,0.0,0.0
2014-12-10,0.0,0.0,0.0
2014-12-11,0.0,0.0,0.0
2014-12-12,-0.3114853,0.0,0.0
2014-12-13,-0.4530695,0.0,0.0
2014-12-14,-0.5097032,0.0,0.0
2014-12-15,-0.5097032,0.0,0.0
2014-12-16,-0.5663369,0.0,0.0
2014-12-17,-0.8778222,0.0,0.0
2014-12-18,-0.6229706,0.0,0.0
2014-12-19,-0.3964359,0.0,0.0
2014-12-20,-0.2548516,0.0,0.0
2014-12-21,-0.3964359,0.0,0.0
2014-12-22,-0.3964359,0.0,0.0
2014-12-23,-0.5097032,0.0,0.0
2014-12-24,-0.3964359,0.0,0.0
